id,genre,track_name,artist_name,valence,acousticness,danceability,instrumentalness,key,liveness,loudness,speechiness,tempo,energy
2tbOFAXDTZ3LcH9DkjMp63,swedish,13,Håkan Hellström,0.546,0.791,0.663,5.16e-06,3,0.102,-8.476,0.0283,109.968,0.331
4bPBueSsUeS7DyAG5ECskL,swedish,Tänd På,kent,0.319,0.000705,0.444,0.176,5,0.308,-5.429,0.129,99.954,0.902
7kabbbmDm1PFKOQyldIpI1,swedish,Vatten,Robert Broberg,0.503,0.381,0.683,0.0,2,0.122,-12.473,0.0452,84.862,0.486
5odXFIUE5YFAbA7iEdL0w8,swedish,Tusen bitar,Björn Afzelius,0.354,0.179,0.614,0.0,7,0.352,-8.573,0.0333,130.224,0.59
4ml6OwAuZ3fTaLRtCqr4fu,swedish,CC Cowboys,Imperiet,0.618,0.354,0.705,0.00154,0,0.08,-7.512,0.0303,122.489,0.56
1enBPq5iN4pXGeMIFFNuFz,swedish,När vi gräver guld i USA,Various Artists,0.762,0.00595,0.619,0.0,0,0.0959,-3.697,0.0298,126.02,0.801
598BgYwZQN0sFb6m5slUDq,swedish,Saknade Vänner,Kapten Röd,0.786,0.149,0.663,0.0,11,0.105,-7.169,0.159,89.916,0.81
107RuPT3ZEUdzXNgKbOWwA,swedish,Passionsfrukt,Magnus Uggla,0.567,0.336,0.705,0.0,0,0.563,-3.761,0.0482,125.906,0.814
2EwT6oazyk34ZjSSaIXa25,swedish,Farväl till släkt och vänner,Björn Afzelius,0.963,0.145,0.492,0.0,4,0.298,-5.219,0.0358,174.641,0.789
5OHcIW10h97ZoIH1PCsyRH,swedish,Canelloni Macaroni,Lasse Holm,0.627,0.0105,0.583,1.3e-05,3,0.448,-5.717,0.03,133.745,0.92
2kpJe1g0LjwxNPlxvDcBLf,synth-pop,Happy Idiot,TV On The Radio,0.863,0.00226,0.617,0.00221,11,0.0755,-4.236,0.0621,139.996,0.948
4Jv7lweGIUOFQ7Oq2AtAh9,synth-pop,I Follow Rivers - The Magician Remix,Lykke Li,0.306,0.0234,0.786,0.0019,9,0.0839,-5.796,0.0428,121.974,0.696
70AoHzwXbJBdz3DZ5fSDfY,synth-pop,Habits (Stay High),Tove Lo,0.421,0.0557,0.691,2.73e-05,5,0.0896,-3.421,0.0327,110.007,0.712
48O0GrGJWml3DzHhC5sJ7a,synth-pop,Karma Chameleon,Boy George,0.934,0.186,0.676,0.0,10,0.148,-12.031,0.0365,91.98,0.577
5fpZBXuorlUCC9SP6LVuw3,synth-pop,West Coast,Lana Del Rey,0.461,0.194,0.527,0.0194,6,0.0907,-7.664,0.0396,123.167,0.591
7JbHx1w8yllNESuyp9SYv3,synth-pop,Personal Jesus - Acoustic,Depeche Mode,0.349,0.918,0.667,0.284,9,0.136,-16.339,0.0362,138.178,0.266
3JsA2sWDNR9oQogGAzqqtH,synth-pop,Open,Rhye,0.231,0.896,0.551,0.0873,0,0.277,-10.962,0.0314,90.957,0.324
3GL12BAZFVQPcCOAgPaSsT,synth-pop,Shake It Out,Florence + The Machine,0.226,0.00878,0.519,0.0,10,0.107,-4.207,0.0371,107.489,0.799
0t2QiRkpag0fAgs9zuCPlH,synth-pop,Disparate Youth,Santigold,0.548,0.0131,0.642,0.825,1,0.215,-4.142,0.0417,152.005,0.931
4c9WmjVlQMr0s1IjbYO52Z,synth-pop,My Number,Foals,0.825,0.0319,0.639,0.000458,6,0.466,-8.377,0.0368,128.047,0.744
5c7jkZ4daUcLIrKiyQGt8B,synth-pop,Heads Will Roll - A-Trak Radio Edit,Yeah Yeah Yeahs,0.864,0.0153,0.69,0.0651,8,0.316,-3.142,0.0796,132.014,0.802
69yfbpvmkIaB10msnKT7Q5,synth-pop,Radioactive,Imagine Dragons,0.278,0.0407,0.483,0.0,9,0.282,-3.9,0.223,139.858,0.894
0jCGo9MLTR98iPUQCT0p5r,synth-pop,My Song 5,HAIM,0.863,0.331,0.65,0.0,11,0.108,-5.698,0.113,152.496,0.658
2FPhrljMmrp3SdfTOMJcVr,synth-pop,Our Love,Caribou,0.458,0.125,0.727,0.889,10,0.104,-10.742,0.0433,125.002,0.496
38tKqQuqodiUYOsw6HWyeQ,synth-pop,Break the Rules,Charli XCX,0.818,0.0305,0.676,0.000658,0,0.0771,-2.244,0.0425,124.019,0.926
3AZTnuWAFCLEhz5NM1OrJE,synth-pop,Bulletproof,Various Artists,0.42,0.0014,0.702,1.73e-05,11,0.138,-5.512,0.0493,126.792,0.847
2zyz614fJRrqQXW1q0sY1c,synth-pop,Girls,The 1975,0.898,0.00395,0.662,0.00125,11,0.473,-4.985,0.0531,108.025,0.911
6GRDI9suQHikFP6euIXnpq,synth-pop,Hero,Family of the Year,0.267,0.213,0.341,6.44e-05,5,0.109,-5.76,0.0265,174.564,0.539
6qLLFgywJ33KvxXAQIf6Xt,synth-pop,Youth,Various Artists,0.471,0.625,0.586,0.000773,0,0.0883,-14.502,0.048,150.292,0.423
6EtKP3jSSSVZCcPfm3COXS,synth-pop,Dangerous,Various Artists,0.946,0.00952,0.756,0.0115,0,0.0812,-6.027,0.0393,102.99,0.529
3PvzvltQZLIKk9YgoMP3Yq,synth-pop,The Mother We Share,CHVRCHES,0.317,0.0347,0.452,7.85e-06,1,0.294,-5.141,0.0313,174.037,0.716
5Az8KU81g2aLBbJN67F2CI,synth-pop,Mind Over Matter,Young the Giant,0.293,0.000501,0.466,0.0,0,0.0973,-4.448,0.0318,154.914,0.763
74fpNVAJrKGQuqHETi4WSt,synth-pop,Tennis Court,Lorde,0.428,0.0126,0.764,9.51e-05,0,0.257,-8.585,0.0609,89.988,0.567
61ZGyX8OgIlxJZkZn64IjO,synth-pop,Summertime Sadness,Lana Del Rey,0.201,0.051,0.564,0.0,1,0.121,-6.811,0.0333,111.949,0.649
1Fes5MQcOLhyA16q7lmpeK,synth-pop,Anything Could Happen,Ellie Goulding,0.401,0.411,0.52,0.0,0,0.157,-4.174,0.0554,206.097,0.775
5bSZ7X47NVL7hPO3a4HpF1,synth-pop,Elephant,Tame Impala,0.509,0.529,0.591,0.133,2,0.256,-6.724,0.0384,122.987,0.556
71jGGLe5VtEHjIk5dU2W3S,synth-pop,Red Eyes,The War On Drugs,0.467,0.00871,0.464,0.201,10,0.162,-6.371,0.0368,161.845,0.815
0as5gLeOM6BuDOCsQzQb73,synth-pop,Come Over (feat. Stylo G),Clean Bandit,0.669,0.154,0.809,5.64e-06,5,0.0642,-5.625,0.0564,99.969,0.782
1TfqLAPs4K3s2rJMoCokcS,synth-pop,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,0.875,0.225,0.692,0.0,0,0.12,-7.498,0.0317,125.135,0.711
0PjkFSNBbpfYRYpAG4uuGb,synth-pop,Boom Clap,Charli XCX,0.576,0.154,0.659,0.000304,4,0.191,-2.28,0.0786,91.999,0.911
0jpjNHMrpvPhYP4yjx7xAV,synth-pop,Let Go for Tonight,Foxes,0.299,0.0429,0.543,1.64e-06,9,0.326,-6.615,0.0632,140.064,0.808
0xMd5bcWTbyXS7wPrBtZA6,synth-pop,Burn,Ellie Goulding,0.329,0.31,0.559,0.0,1,0.105,-5.031,0.0432,87.016,0.777
67wABU4SjBlnDHB0KiU3HL,synth-pop,Flaws,Bastille,0.41,0.405,0.57,1.86e-06,8,0.0723,-6.987,0.0356,144.247,0.657
3sesq9P6ndjuqaq5om7sxT,synth-pop,I Put A Spell On You,Annie Lennox,0.299,0.442,0.567,1.23e-05,2,0.12,-8.013,0.0359,174.014,0.366
4QQg6DXsx6G3lv3W4A15CZ,synth-pop,Recover,CHVRCHES,0.18,0.00604,0.421,0.0,7,0.322,-5.155,0.0537,170.045,0.631
3LygB73wJZlok3J7ZIUIqb,synth-pop,Feels Like We Only Go Backwards,Tame Impala,0.556,0.0243,0.288,0.474,2,0.116,-2.319,0.0539,150.07,0.901
4nW4TCs4oOGCmneEZlb1gl,tango,El Recodo,Astor Piazzolla,0.702,0.834,0.733,0.828,5,0.238,-4.854,0.0433,127.984,0.45
6mB8Y7h7v3w0EYv8e8XQB4,tango,Farolito de Papel,Carlos Gardel,0.846,0.993,0.671,0.184,4,0.123,-12.828,0.128,121.937,0.246
0Z7xOpo6rdrEg9Z9jsE2gy,tango,Amores De Estudiantes,Hugo Díaz,0.488,0.844,0.525,0.326,0,0.135,-9.319,0.0436,138.458,0.41
2fkh3NjbpqIxG5rkXL47wM,tango,Arrabal - Haaksman & Haaksman Remix,Various Artists,0.589,0.00796,0.883,0.00923,8,0.276,-7.71,0.141,104.043,0.684
4n7oJbew98SkIYg6TV9iV4,tango,Recuerdos de la pampa,Various Artists,0.888,0.968,0.682,0.0112,6,0.0631,-8.64,0.0407,113.951,0.526
6z9aXmdFvSrc203wdDXwb3,tango,Flor de Montserrat,Rodolfo Biagi,0.833,0.835,0.618,0.555,4,0.33,-9.029,0.122,106.643,0.546
5cQ2NSlVQyT6NZX7lQYns7,tango,Milonga Del Corazón,Juan D'Arienzo,0.886,0.99,0.62,0.671,0,0.137,-12.672,0.0412,107.836,0.335
19qTQgsrDC4DsXlYhiH3HW,tango,De mi arrabal,Various Artists,0.83,0.972,0.822,0.856,7,0.0861,-10.941,0.0498,112.579,0.455
36MDNDcuHDYttbH7oIXWqK,tango,Vieja luna,Carlos Di Sarli,0.678,0.987,0.495,2.97e-06,0,0.103,-10.589,0.0553,122.768,0.347
24z9LTXtGH2iHBUy2jHbAW,tango,Marfil de Piano,Various Artists,0.315,0.0137,0.645,0.338,10,0.101,-12.424,0.0463,89.999,0.502
5YacxYjpX7KGz7uSJRliyC,tango,Orgullo Criollo,Astor Piazzolla,0.718,0.823,0.629,0.818,5,0.38,-5.467,0.0377,124.797,0.508
2WBPaxMKMepS7F2guh7xAs,tango,Flores del alma,Various Artists,0.816,0.897,0.601,0.386,7,0.205,-10.077,0.0466,104.941,0.549
6T4SFFQSigBYl2GvKVA1Ae,tango,A Evaristo Carriego,Osvaldo Pugliese,0.274,0.738,0.4,0.585,2,0.678,-16.682,0.0444,115.792,0.345
7k0OkUlhxL8jeiNTZIcAPM,tango,Julián,Osvaldo Fresedo,0.599,0.966,0.656,0.218,2,0.25,-10.221,0.0347,124.395,0.34
2NZm5vS48v4wEpwv936keS,tango,Amurado - Remastered,Carlos Gardel,0.653,0.982,0.647,0.000102,2,0.116,-13.599,0.167,90.875,0.24
72vlfYfbvGZq9Bli1Ikgs8,tango,Silueta Porteña,Juan D'Arienzo,0.876,0.986,0.671,0.161,4,0.117,-7.434,0.0797,91.411,0.521
6RUsNmkQd17Ig2lozOhvqn,tango,Garúa - En Vivo Teatro Regina 1982,Astor Piazzolla,0.781,0.773,0.442,0.0,2,0.965,-15.092,0.914,78.589,0.481
1lqIJYIffDAbeYMpNHCZdr,tango,La Bordona,Osvaldo Pugliese,0.359,0.865,0.368,0.687,2,0.114,-8.993,0.0323,114.014,0.36
1XbpcDrs5Z2DbBxQqkMgoQ,tango,A lo pirincho,Various Artists,0.717,0.604,0.609,0.574,2,0.321,-12.327,0.0562,112.213,0.515
5DFQBac9u3WE2vP0xE6pGB,tango,Libertango 2012,Tanghetto,0.481,0.00608,0.541,0.0336,4,0.971,-7.599,0.224,140.075,0.656
170RJ3CN1Ss8fQbCnHMhVJ,tango,Viejo porton,Rodolfo Biagi,0.9,0.978,0.574,0.392,9,0.0945,-14.937,0.0679,111.934,0.348
2tbXbaBuDuJocnJQCpdMEi,tango,Cargamento,Astor Piazzolla,0.895,0.984,0.63,0.713,2,0.378,-10.345,0.0621,116.516,0.391
4KTmKPa5NFjfOgwfCba01O,tango,Oh Daddy,Fleetwood Mac,0.448,0.529,0.563,2.42e-05,2,0.0929,-17.564,0.034,138.201,0.206
1eZNsIOmo989FQkp6217pE,tango,Cristal,Bajofondo,0.316,0.142,0.668,0.025,2,0.114,-5.868,0.0239,95.009,0.516
6SkDxAAB0JLvAM0bomWHzo,tango,Barro,Osvaldo Pugliese,0.362,0.978,0.522,0.000237,6,0.117,-11.252,0.0585,118.599,0.225
0ldCPU8ODDYVJCj9yR3wrr,tango,El Misionero,Otros Aires,0.696,0.25,0.875,0.55,2,0.0729,-4.788,0.0418,135.025,0.603
7diDHkpjtzU1l8XwaApIXz,tango,Montras,Mariza,0.218,0.886,0.554,0.000147,11,0.14,-8.968,0.035,115.436,0.208
7zwMDp9LQ0MKkFXa2TIV5u,tango,Santa Maria (Del Buen Ayre) [Tom Middleton's Cosmos Remix],Various Artists,0.397,0.0514,0.709,0.772,9,0.0371,-7.884,0.0408,126.044,0.862
4CPfRwL36s0AbeKhAzWuL8,tango,La Cumparsita,Aníbal Troilo,0.32,0.985,0.419,0.0364,7,0.127,-7.154,0.035,121.594,0.299
7g11rJKJzJLkoJYiIKKsmD,tango,Dos Que Se Aman,Osvaldo Pugliese,0.632,0.963,0.453,0.0576,10,0.243,-8.202,0.0442,74.499,0.446
2J93rZyaa66tdDryBp3Dhv,tango,Berretin,Astor Piazzolla,0.648,0.805,0.495,0.204,2,0.254,-5.048,0.0444,123.898,0.607
4H5Pj5QcrFrYONVyHnQs0m,tango,Haragán,Carlos Gardel,0.813,0.968,0.712,0.00163,6,0.155,-18.199,0.107,124.976,0.212
08E7P5GXZMgSslfaAKyrmK,tango,Sä kuulut päivään jokaiseen,Various Artists,0.692,0.836,0.596,0.0,9,0.117,-8.181,0.033,115.085,0.395
5OpjfdnWKGzmfNmPHtsbXb,tango,Homero,Juan D'Arienzo,0.666,0.9,0.783,0.809,7,0.0589,-8.275,0.108,134.352,0.224
4pHGeR6T596mP6H9BPpVG4,tango,Nochero Soy,Osvaldo Pugliese,0.551,0.798,0.593,0.232,9,0.16,-12.354,0.059,118.25,0.279
4HeAYgxsh8WwghSPMKjWEC,tango,Tu Diagnóstico,Various Artists,0.667,0.969,0.537,0.0266,2,0.0701,-5.369,0.0395,112.018,0.464
2UiwXB1SiuAzTccX2UiTtD,tango,Cambalache (with Orquesta Tipica Porteña),Roberto Goyeneche,0.733,0.788,0.568,1.81e-06,0,0.112,-5.808,0.0891,112.673,0.52
1cPPwCbNpGhsMI6GWmG47M,tango,Adios Nonino,Astor Piazzolla,0.0669,0.889,0.267,0.0508,4,0.11,-18.682,0.0375,76.726,0.186
74gY7PebS2hefw7NGpkX9X,tango,El Norte,Gotan Project,0.476,0.152,0.584,0.626,2,0.776,-6.155,0.208,116.012,0.895
0fIOuVWrJuBh2oj3irRxh2,tango,Pa' Bailar - Maestros Version,Bajofondo,0.759,0.493,0.69,0.814,5,0.135,-6.177,0.119,135.373,0.488
6NLSDEFOAb1eZPdEEx6f6D,tango,Clavel Del Aire,Carlos Di Sarli,0.475,0.965,0.507,0.00311,4,0.17,-10.165,0.0341,115.783,0.317
5J0xs5XVKyCghN71SWTdAp,tango,Los Mareados,Adriana Varela,0.451,0.899,0.407,5.25e-06,4,0.114,-12.265,0.0359,94.438,0.253
2v3SRvtOWNJKewbPAfipgx,tango,Caruso,Diego El Cigala,0.389,0.69,0.509,2.86e-05,4,0.0987,-11.654,0.0351,122.365,0.162
48rUSC8tzhpp9aSBLVWZbu,tango,Viejo Abasto,Various Artists,0.417,0.0544,0.737,0.784,7,0.0892,-9.636,0.0387,90.999,0.423
5pGwtsdw7kUdMrD7ypSks4,tango,Loca,Orquesta Juan D' Arienzo,0.573,0.55,0.646,0.788,9,0.433,-4.931,0.0407,128.581,0.395
1HwOWG7fwieW3FyJagAYBv,tango,Adios Nonino,Sexteto Mayor,0.208,0.771,0.306,0.00213,9,0.177,-12.183,0.0419,86.404,0.282
59JU36JjDMDrcBYY5nS0lQ,tango,Mi Buenos Aires Querida,Hugo Díaz,0.397,0.703,0.603,0.558,0,0.0968,-9.773,0.0969,103.082,0.402
2MaMgW72iKL6a7LVZkQyJz,tango,Campo afuera,Various Artists,0.727,0.958,0.644,0.14,7,0.354,-7.571,0.0378,108.859,0.427
6k3i3RRVM4nNEvddgxMMgi,tango,Querer,Cirque du Soleil,0.305,0.843,0.338,2.26e-06,2,0.243,-11.952,0.0316,104.845,0.202
7da1KJwafDHCD2Auha5Abs,tango,Una Llamada,Tanghetto,0.228,0.0234,0.704,0.263,4,0.124,-8.852,0.0285,95.001,0.425
2Ye03TAJSG5bchY5sdRwmK,techno,Destination - DJ Gollum Remix Edit,Darius & Finlay,0.615,0.00111,0.592,0.0,8,0.302,-6.127,0.142,142.015,0.963
2XXJzFWeX9i6wq6A03XEKr,techno,Sång om ingenting - Radio Edit,Kobojsarna,0.681,0.00953,0.596,0.0,9,0.383,-3.639,0.227,139.998,0.983
2ZyXqOSe9F7sXQdzPhV1jz,techno,Cinema (feat. Gary Go) - Radio Edit,Benny Benassi,0.424,0.0809,0.482,0.0,9,0.214,-2.622,0.0606,129.818,0.841
4xPRxqV9qCVeKLQ31NxhYz,techno,Slap,UMEK,0.0321,8.23e-06,0.791,0.941,7,0.104,-9.989,0.0525,127.0,0.698
16nSuaoBbkw41J5SfA5var,techno,Boom - Video Edit,ItaloBrothers,0.335,0.0198,0.557,7.14e-06,11,0.126,-7.116,0.0389,149.989,0.768
0DanGj9TtgZIjJnHdTbW9v,techno,Finale (feat. Nicholas Petricca),Madeon,0.172,0.00655,0.42,1.39e-05,7,0.147,-3.135,0.0473,92.131,0.863
4bJhvPYFBlyoUOo8ts3b6B,techno,Derezzed,Daft Punk,0.142,0.138,0.7,0.877,7,0.264,-7.299,0.109,127.98,0.728
30aXJLfR5NeZAusN73RBv0,techno,Haasten - Original,Egbert,0.043,0.0897,0.7,0.928,1,0.112,-11.225,0.0861,128.004,0.752
5qFL2uwfnGU8FccwLMgPNQ,techno,Internet Friends,Knife Party,0.152,0.00105,0.64,0.0503,5,0.171,-3.042,0.185,128.079,0.903
5W9OWL9fs1FnTVuVJpjOV4,techno,Decisions,Borgore,0.558,0.00224,0.552,0.0,7,0.344,-1.652,0.069,139.979,0.911
5c7UATnb0XfIbyIHHfgIMb,techno,Error 404 - Original Mix,Martin Garrix,0.285,0.000203,0.673,0.794,2,0.0442,-7.102,0.0887,127.983,0.862
2mlI3F07l4S5YvgxlWtntq,techno,Jumping All Over The World,Scooter,0.52,0.0191,0.582,0.184,2,0.527,-5.799,0.0752,149.963,0.966
6hJosxG8fjDNBUSW9QDJ4z,techno,Touch You Right Now (feat. D-FLEX) - Radio Edit,Basic Element,0.692,0.00294,0.591,0.0,0,0.342,-4.859,0.0676,129.018,0.963
5guGV0caCj45SydBRPyUg6,techno,Orca - Original Mix,deadmau5,0.237,0.0864,0.791,0.904,4,0.646,-8.921,0.123,128.024,0.757
4KHDdWCH1NCtFv2mVGNkCH,techno,Apollo - Original Mix,Hardwell,0.201,0.00191,0.761,0.147,6,0.348,-3.587,0.197,127.96,0.791
5Z8CCpCTexeH36waq0T74y,techno,Beautiful People - Radio Edit,Chris Brown,0.588,0.0568,0.416,0.00627,5,0.0842,-5.372,0.151,127.784,0.807
76lT30VRv09h5MQp5snmsb,techno,Lost Memory,Boris Brejcha,0.137,0.0146,0.876,0.91,11,0.111,-11.52,0.0756,124.999,0.459
27oaG5I9Wyb0txvUj3Y1aK,techno,Maeva,Joris Delacroix,0.303,0.004,0.803,0.896,9,0.061,-9.617,0.0406,127.016,0.655
2LVfKzntdu1DuqXMSh9def,techno,Opa,Various Artists,0.167,0.0367,0.634,0.000903,10,0.34,-7.449,0.0602,125.009,0.591
3Yvi7vnCCYHfSi8fz8aZAe,techno,Natteravn,Rasmus Seebach,0.364,0.0251,0.694,1.24e-06,0,0.134,-6.377,0.0412,125.077,0.722
6I9sncEmtGc9rpKyb8U1f8,techno,Kill EVERYBODY,Skrillex,0.629,0.00219,0.788,0.00231,0,0.0998,-3.336,0.0805,126.988,0.874
3woWcxPt1HWi2KiTptZlDe,techno,Lights - Bassnectar Remix,Bassnectar,0.174,0.000286,0.538,0.841,1,0.087,-3.831,0.0301,140.007,0.813
2ZeTpxUpIHDdrRZdD8Vlh9,techno,Rage Valley,Knife Party,0.226,0.0003,0.434,0.734,3,0.105,-2.89,0.126,128.162,0.962
156oozyC0SdsnMrNnvMQQ1,techno,Omen,The Prodigy,0.529,0.000967,0.553,0.119,7,0.28,-5.166,0.045,140.021,0.954
6HNGXmc7A14zeeWTj4gzz8,techno,Watercolour - Full Version; Single,Pendulum,0.197,0.000134,0.392,0.0649,5,0.306,-4.329,0.145,174.05,0.925
3qVD67mL0JxgU0VQVKR52G,techno,Prime Time of Your Life / Brainwasher / Rollin' & Scratchin' / Alive,Daft Punk,0.055,5.55e-05,0.531,0.816,11,0.881,-9.652,0.052,130.032,0.846
1cXHb0tCB8V1hPQzmCVO6w,techno,Sandstorm,Ibiza Dance Party,0.682,0.00563,0.476,0.942,11,0.15,-8.853,0.0409,135.997,0.979
1MStD9BL45z43DfhBVU1dr,techno,Smash (Live Version Remastered),Gabriel Ananda,0.167,0.00134,0.703,0.853,9,0.517,-11.385,0.0792,127.993,0.9
1fc12F23NDBAN1Y75GEc1v,techno,Bass Cannon,Flux Pavilion,0.0402,0.00138,0.675,0.865,8,0.68,-4.292,0.0363,139.928,0.827
6JaWqpWxZ47wI2j37Kgq66,techno,Liebe Ist...,Stephan Bodzin,0.542,0.155,0.941,0.856,7,0.108,-9.372,0.128,126.987,0.413
5Z4PJh8BCqSgsnYK84Y5PD,techno,La Perla,Kobojsarna,0.66,0.0223,0.69,0.0,1,0.231,-4.827,0.0651,139.989,0.929
2SeEfO1x5p1Y2NCITLSokI,techno,Russia Privjet,Basshunter,0.59,0.0126,0.686,0.79,1,0.35,-5.644,0.0688,133.014,0.968
4fWcyB6ik13xv6QFmORi0H,techno,Colours Of The Rainbow,ItaloBrothers,0.744,0.00341,0.616,0.000188,0,0.168,-6.392,0.059,140.045,0.946
63Ul5qgAxlXbtj97gKaAfn,techno,"Finale - From ""TRON: Legacy""/Score",Daft Punk,0.0282,0.935,0.0787,0.865,5,0.0985,-15.199,0.0491,173.343,0.11
56fwHfJaBpaauvFJrnwk2L,techno,She Wolf (Falling to Pieces) [feat. Sia],David Guetta,0.415,0.0639,0.51,1.56e-05,7,0.445,-2.479,0.0679,129.968,0.859
3ERy5fXX0ZDtgWmaJORb7d,techno,Mekong Delta (Original Mix),Various Artists,0.045,0.000751,0.722,0.847,7,0.133,-8.63,0.173,127.048,0.817
0okXPUAvOJolZSNH5PDAMI,techno,Skeksis,Alan Fitzpatrick,0.142,0.0216,0.807,0.895,3,0.0965,-10.214,0.072,126.007,0.677
7p7wMn9I2LQJi76tjR5u9U,trance,Out Of The Blue,Various Artists,0.734,0.000244,0.543,0.808,7,0.0518,-6.292,0.0389,140.017,0.971
3JMjym8WMOBbH1MAmx5KLw,trance,These Silent Hearts,Armin van Buuren,0.0688,0.00325,0.459,0.275,5,0.082,-7.698,0.0454,136.004,0.87
1Suwt0NAVult2gazuOaKe6,trance,Olympic Flame,Tiësto,0.0815,0.000263,0.671,0.761,7,0.106,-12.599,0.0417,135.727,0.659
14gO9465C2cd4pGbQqGYZ5,trance,Stretched,Infected Mushroom,0.558,0.00134,0.689,0.845,7,0.0759,-5.817,0.0517,120.014,0.954
4UcS6TaXuTrWbDoBDtScMV,trance,God Is a DJ,Faithless,0.247,0.00464,0.438,0.657,6,0.189,-7.548,0.0606,132.802,0.876
6b5SMeRybM8vrzkMPgLWKT,trance,Liquid Logic - Original Mix,Various Artists,0.188,0.000758,0.579,0.897,0,0.0596,-8.103,0.0507,129.975,0.805
0UUyqwpJox9qu7J94ueIho,trance,Clear Blue Water - Ferry Corsten Remix,Oceanlab,0.325,5.61e-05,0.611,0.62,1,0.107,-6.07,0.0351,137.998,0.937
5rTQaHvIfyPfnX1ol7Nlww,trance,Cry,System F,0.478,0.000399,0.546,0.208,10,0.11,-7.077,0.0307,135.988,0.887
4ibiHIp5TJJLmJ9VfXMuKi,trance,Mirror (Signum Remix),Various Artists,0.246,5.52e-05,0.78,0.602,0,0.0546,-10.632,0.05,136.895,0.746
6s7hpnwKcBb7NYrbKsdILL,trance,Rapture (Armin Van Buuren Remix Remastered) [feat. Nadia Ali],iio,0.213,0.0107,0.512,0.822,10,0.341,-10.05,0.0547,128.582,0.868
4hdM3HKSCrdVK0hezMn1RL,trance,The Drums (Markus Schulz Remix),Cosmic Gate,0.514,1.46e-05,0.702,0.855,6,0.0677,-9.239,0.0559,134.983,0.623
5Ncf9JhStg5SeGoLyGzcuZ,trance,Flight 643 (Radio Edit),Tiësto,0.225,0.06,0.609,0.815,8,0.095,-8.597,0.122,137.034,0.928
4qB0gG9wNEF6ria5t2FvVa,trance,Everything To Lose - Armin van Buuren Remix,Dido,0.123,2.13e-05,0.566,0.501,5,0.153,-8.232,0.031,134.991,0.76
5WrykTGNm5pIQlJygu0YNc,trance,Platitude - Original Mix,Various Artists,0.385,2.9e-05,0.63,0.814,3,0.109,-8.463,0.0671,140.014,0.92
7ILtoITwI2fijhegLq8Sa4,trance,Promises (Myon & Shane 54 Summer Of Love Mix),Andain,0.526,0.00114,0.738,0.483,1,0.0618,-7.672,0.0426,131.988,0.724
7ApLcRNaKb5OPwDNL8g7dD,trance,Far From In Love,Various Artists,0.134,0.000396,0.491,0.511,5,0.104,-8.944,0.0378,138.007,0.895
1IRGBM9JcGIm7fbztMo3gL,trance,We Control The Sunlight - Extended Mix,Various Artists,0.057,0.000316,0.536,0.204,1,0.0865,-5.669,0.0557,139.978,0.933
4fu3sxrZ9RFMiTSeBiVLkQ,trance,Sunstroke - Disco Citizens Mix,Chicane,0.0411,0.00795,0.679,0.926,11,0.276,-12.106,0.0358,130.883,0.507
7GMTLbNJXncUbewD6VOAFh,trance,Damaged,Antillas,0.392,0.05,0.583,0.0,11,0.205,-4.819,0.0605,130.157,0.693
6Sy9BUbgFse0n0LPA5lwy5,trance,Sandstorm,Darude,0.587,0.141,0.528,0.985,11,0.0797,-7.984,0.0465,136.065,0.965
1p4smiT88SeTNg4zz0hjmS,trance,Drowning,Armin van Buuren,0.581,0.000981,0.662,0.0254,6,0.116,-7.095,0.0453,132.022,0.784
0u3FHbOsmvzDa8kUaHFhX6,trance,Arise (Exclusive Hammer & Funabashi Remix),Tiësto,0.696,0.00013,0.528,0.206,0,0.243,-8.903,0.0428,130.015,0.911
5uQO1RRdpIZAOhACowjssa,trance,Vision - Original Mix,Various Artists,0.23,0.00172,0.587,0.877,1,0.0921,-9.018,0.0463,125.978,0.631
2HeklDtV8HpT8tfUNbjuNU,trance,As We Collide,Christian Burns,0.435,0.00683,0.456,2.47e-05,11,0.0867,-6.69,0.0439,129.088,0.88
0tIe82fXZMmF5khP0zZ1dl,trance,Immersion,Omnia,0.478,0.15,0.463,0.9,7,0.377,-5.385,0.0437,127.99,0.927
0rzfMJGRRVmzwyj8mTZjQO,trance,Sin City - Original Mix,Dakota,0.181,0.000928,0.879,0.111,1,0.0447,-9.087,0.0952,127.989,0.578
2CiiU5JkcB9WIKnEci4UEZ,trance,Remember (To The Millennium) (Lange Remix),Tiësto,0.227,0.00632,0.559,0.581,1,0.0658,-6.25,0.0397,138.818,0.844
26vG8m6F8OP8KqoORLpTQx,trance,Knock You Out,Tiësto,0.278,0.000853,0.591,0.414,0,0.0935,-6.618,0.0294,131.999,0.774
0XnBRHXnFG9In7ze6ZlQoC,trance,Airport,Dash Berlin,0.166,0.00116,0.416,0.667,1,0.387,-6.735,0.0472,139.999,0.995
71RpWF4hyc2YC5u6kZW1db,trance,Sleeping In Airports - Original Mix,Agnelli & Nelson,0.0866,9.03e-05,0.555,0.803,10,0.161,-13.048,0.0498,135.997,0.868
1kVvrKAWKZ8bS5zYKKbWIP,trance,Dido (Armin Van Buuren's Universal Religion Mix),Various Artists,0.0762,8.26e-05,0.491,0.812,5,0.33,-9.575,0.0436,139.972,0.937
